,venue,headliner,weekday,date,main_genre
14030,Songbyrd,Mystery Skulls,Thursday,11/9/17,electronic
14025,Songbyrd,Teen Daze,Tuesday,9/12/17,electronic
14017,Songbyrd,Saba,Friday,3/24/17,electronic
14005,Songbyrd,Jacob 2-2,Wednesday,4/27/16,electronic
14003,Songbyrd,Cool People,Wednesday,1/27/16,electronic
13992,Songbyrd,David Liebe Hart,Thursday,5/19/16,electronic
13985,Songbyrd,Computer Magic,Friday,8/26/16,electronic
13981,Songbyrd,Florist,Saturday,8/13/16,electronic
13972,Songbyrd,Mystery Skulls,Friday,3/11/16,electronic
13968,Songbyrd,Florist,Thursday,11/19/15,electronic
13961,Songbyrd,Redline Graffiti,Saturday,12/19/15,electronic
13951,Rock & Roll Hotel,Noveller,Tuesday,6/6/17,electronic
13943,Rock & Roll Hotel,Redline Graffiti,Saturday,8/19/17,electronic
13911,Rock & Roll Hotel,Nite Jewel,Saturday,7/29/17,electronic
13907,Rock & Roll Hotel,Cold Cave,Wednesday,1/25/17,electronic
13833,Rock & Roll Hotel,Heavy Breathing,Friday,2/12/16,electronic
13808,Rock & Roll Hotel,Black Alley,Friday,12/30/16,electronic
13797,Rock & Roll Hotel,Psychic TV,Thursday,12/8/16,electronic
13764,Rock & Roll Hotel,Taylor McFerrin,Friday,5/6/16,electronic
13743,Rock & Roll Hotel,Elliphant,Friday,4/29/16,electronic
13732,Rock & Roll Hotel,Crystal Fighters,Wednesday,5/11/16,electronic
13704,Rock & Roll Hotel,The Naked and Famous,Saturday,4/2/16,electronic
13693,Rock & Roll Hotel,Black Alley,Saturday,8/29/15,electronic
13682,Rock & Roll Hotel,Black Alley,Saturday,9/5/15,electronic
13677,Rock & Roll Hotel,Black Alley,Saturday,7/4/15,electronic
13672,Rock & Roll Hotel,Kodak to Graph,Thursday,4/2/15,electronic
13654,Rock & Roll Hotel,Kate Boy,Sunday,11/15/15,electronic
13640,Rock & Roll Hotel,The Rentals,Saturday,5/23/15,electronic
13565,Rock & Roll Hotel,Catscan!,Friday,1/3/14,electronic
13554,Rock & Roll Hotel,Honest Haloway,Friday,6/13/14,electronic
13546,Rock & Roll Hotel,Me and Karen,Friday,8/8/14,electronic
13539,Rock & Roll Hotel,Supreme Cuts,Friday,2/14/14,electronic
13532,Rock & Roll Hotel,Betty Who,Sunday,3/23/14,electronic
13529,Rock & Roll Hotel,Frameworks,Saturday,8/16/14,electronic
13489,Rock & Roll Hotel,Uh Huh Her,Friday,5/16/14,electronic
13485,Rock & Roll Hotel,TOKiMONSTA,Wednesday,10/1/14,electronic
13461,Rock & Roll Hotel,SOHN,Wednesday,5/7/14,electronic
13460,Rock & Roll Hotel,Blackbird Blackbird,Monday,6/30/14,electronic
13448,Rock & Roll Hotel,Nappy Riddem,Saturday,12/21/13,electronic
13405,Rock & Roll Hotel,Big Black Delta,Tuesday,6/18/13,electronic
13390,Rock & Roll Hotel,Betty Who,Friday,12/13/13,electronic
13356,Rock & Roll Hotel,Cold Cave,Thursday,6/20/13,electronic
13327,Rock & Roll Hotel,RAC,Friday,11/15/13,electronic
13318,Rock & Roll Hotel,Generationals,Wednesday,4/17/13,electronic
13317,Rock & Roll Hotel,Anamanaguchi,Friday,7/26/13,electronic
13312,Rock & Roll Hotel,Empresarios,Friday,10/12/12,electronic
13306,Rock & Roll Hotel,England In 1819,Thursday,8/2/12,electronic
13303,Rock & Roll Hotel,At Dawn We Rage,Monday,6/18/12,electronic
13302,Rock & Roll Hotel,DJ Dan,Saturday,7/14/12,electronic
13283,Rock & Roll Hotel,Gosteffects,Saturday,8/25/12,electronic
13281,Rock & Roll Hotel,John Acquaviva,Saturday,8/11/12,electronic
13277,Rock & Roll Hotel,Black Alley,Sunday,3/18/12,electronic
13264,Rock & Roll Hotel,Savoir Adore,Saturday,10/20/12,electronic
13262,Rock & Roll Hotel,Ssion,Wednesday,11/7/12,electronic
13233,Rock & Roll Hotel,Wynter Gordon,Friday,7/13/12,electronic
13220,Rock & Roll Hotel,Sam Sparro,Tuesday,4/24/12,electronic
13209,Rock & Roll Hotel,How to Dress Well,Thursday,10/11/12,electronic
13183,Rock & Roll Hotel,Tycho,Thursday,2/2/12,electronic
13178,Rock & Roll Hotel,Penguin Prison,Saturday,5/19/12,electronic
13173,Rock & Roll Hotel,Simian Mobile Disco,Saturday,12/8/12,electronic
13171,Rock & Roll Hotel,Metronomy,Tuesday,3/27/12,electronic
13170,Rock & Roll Hotel,Mr Twin Sister,Monday,1/23/12,electronic
13166,Rock & Roll Hotel,Purity Ring,Wednesday,9/19/12,electronic
13163,Rock & Roll Hotel,Empresarios,Friday,12/16/11,electronic
13156,Rock & Roll Hotel,Denman,Sunday,9/4/11,electronic
13139,Rock & Roll Hotel,Empresarios,Saturday,3/12/11,electronic
13132,Rock & Roll Hotel,Detox Retox,Saturday,1/29/11,electronic
13112,Rock & Roll Hotel,Fujiya & Miyagi,Thursday,3/24/11,electronic
13108,Rock & Roll Hotel,Austra,Thursday,10/27/11,electronic
13063,Rock & Roll Hotel,Cold Cave,Thursday,8/4/11,electronic
13062,Rock & Roll Hotel,Baths,Friday,2/11/11,electronic
13060,Rock & Roll Hotel,The Naked and Famous,Saturday,6/18/11,electronic
13059,Rock & Roll Hotel,Toro Y Moi,Thursday,4/14/11,electronic
13052,Rock & Roll Hotel,Metronomy,Saturday,10/22/11,electronic
13051,Rock & Roll Hotel,Twin Shadow,Wednesday,9/7/11,electronic
13049,Rock & Roll Hotel,Neon Indian,Friday,9/16/11,electronic
13047,Rock & Roll Hotel,Matthew Peterson,Tuesday,10/19/10,electronic
13044,Rock & Roll Hotel,Cold Case,Thursday,1/28/10,electronic
13028,Rock & Roll Hotel,Millionyoung,Sunday,10/17/10,electronic
13019,Rock & Roll Hotel,Natalia Clavier,Friday,7/30/10,electronic
13001,Rock & Roll Hotel,Polysics,Tuesday,2/16/10,electronic
12998,Rock & Roll Hotel,Cold Case,Thursday,1/21/10,electronic
12997,Rock & Roll Hotel,Cold Case,Thursday,1/14/10,electronic
12996,Rock & Roll Hotel,Cold Case,Thursday,1/7/10,electronic
12967,Rock & Roll Hotel,Amanda Blank,Saturday,1/30/10,electronic
12964,Rock & Roll Hotel,Holy Fuck,Monday,5/31/10,electronic
12957,Rock & Roll Hotel,Hercules & Love Affair,Tuesday,8/3/10,electronic
12940,Rock & Roll Hotel,Amanda Blank,Saturday,4/24/10,electronic
12939,Rock & Roll Hotel,Caribou,Monday,5/10/10,electronic
12936,Rock & Roll Hotel,Delorean,Tuesday,11/23/10,electronic
12934,Rock & Roll Hotel,Dragonette,Sunday,8/15/10,electronic
12923,Rock & Roll Hotel,Kanude,Sunday,12/20/09,electronic
12921,Rock & Roll Hotel,Cold Case,Thursday,12/10/09,electronic
12919,Rock & Roll Hotel,Cold Case,Thursday,12/3/09,electronic
12917,Rock & Roll Hotel,Cold Case,Thursday,11/26/09,electronic
12914,Rock & Roll Hotel,Kate Havnevik,Saturday,9/12/09,electronic
12890,Rock & Roll Hotel,Chieftain,Friday,11/27/09,electronic
12888,Rock & Roll Hotel,Major Lazer,Saturday,6/20/09,electronic
12887,Rock & Roll Hotel,Black Moth Super Rainbow,Sunday,7/26/09,electronic
12865,Rock & Roll Hotel,Holy Fuck,Wednesday,5/27/09,electronic
12861,Rock & Roll Hotel,Patrick Wolf,Wednesday,6/24/09,electronic
12818,Rock & Roll Hotel,BASSNECTAR,Saturday,11/8/08,electronic
12817,Rock & Roll Hotel,Caribou,Sunday,3/30/08,electronic
12814,Rock & Roll Hotel,OhGr,Sunday,12/7/08,electronic
12808,Rock & Roll Hotel,The Presets,Saturday,6/7/08,electronic
12794,Rock & Roll Hotel,Meat Beat Manifesto,Sunday,4/27/08,electronic
12790,Rock & Roll Hotel,Combichrist,Sunday,9/9/07,electronic
12767,Rock & Roll Hotel,Metronomy,Saturday,8/4/07,electronic
12763,Rock & Roll Hotel,Dan Deacon,Thursday,5/10/07,electronic
12719,Rock & Roll Hotel,Caribou,Tuesday,10/9/07,electronic
12718,Rock & Roll Hotel,Stereo Total,Tuesday,8/21/07,electronic
12715,Rock & Roll Hotel,Lo-Fi-Fnk,Saturday,3/17/07,electronic
12688,Rock & Roll Hotel,Lymbyc Systym,Friday,11/3/06,electronic
12666,Merriweather Post Pavilion,Deadmau5,Saturday,4/8/17,electronic
12664,Merriweather Post Pavilion,The Chainsmokers,Friday,5/26/17,electronic
12615,Merriweather Post Pavilion,Calvin Harris,Sunday,5/31/15,electronic
12574,Merriweather Post Pavilion,Washed Out,Saturday,9/21/13,electronic
12571,Merriweather Post Pavilion,Steve Aoki,Friday,10/25/13,electronic
12565,Merriweather Post Pavilion,The Postal Service,Tuesday,6/18/13,electronic
12448,Merriweather Post Pavilion,Duran Duran,Tuesday,5/27/08,electronic
12444,Merriweather Post Pavilion,Thievery Corporation,Saturday,6/28/08,electronic
12423,Merriweather Post Pavilion,Erasure,Sunday,6/17/07,electronic
12318,Merriweather Post Pavilion,The Disco Biscuits,Sunday,5/24/98,electronic
12228,Merriweather Post Pavilion,Elvis Costello,Sunday,6/16/91,electronic
12217,Merriweather Post Pavilion,Tom Tom Club,Thursday,6/28/90,electronic
12212,Merriweather Post Pavilion,Erasure,Friday,7/20/90,electronic
12207,Merriweather Post Pavilion,Midge Ure,Sunday,6/18/89,electronic
12192,Merriweather Post Pavilion,Elvis Costello,Sunday,8/20/89,electronic
12153,Merriweather Post Pavilion,Erasure,Monday,7/13/87,electronic
12106,Merriweather Post Pavilion,Elvis Costello,Friday,8/10/84,electronic
12104,Merriweather Post Pavilion,Eurythmics,Tuesday,7/31/84,electronic
12096,Merriweather Post Pavilion,Elvis Costello,Tuesday,8/16/83,electronic
12091,Merriweather Post Pavilion,Men At Work,Thursday,7/28/83,electronic
12090,Merriweather Post Pavilion,The Motels,Saturday,8/28/82,electronic
12082,Merriweather Post Pavilion,Elvis Costello,Wednesday,8/25/82,electronic
12065,Lincoln Theatre,Clueless,Wednesday,8/16/17,electronic
12055,Lincoln Theatre,The English Beat,Tuesday,11/7/17,electronic
12048,Lincoln Theatre,Adam Ant,Monday,1/23/17,electronic
12033,Lincoln Theatre,Yann Tiersen,Tuesday,12/5/17,electronic
12024,Lincoln Theatre,Marcel,Thursday,12/8/16,electronic
11986,Lincoln Theatre,The Naked and Famous,Tuesday,11/15/16,electronic
11973,Lincoln Theatre,The Naked and Famous,Tuesday,11/15/16,electronic
11970,Lincoln Theatre,James Blake,Saturday,10/1/16,electronic
11928,Lincoln Theatre,Kiesza,Monday,5/11/15,electronic
11874,Lincoln Theatre,Thievery Corporation,Sunday,12/21/14,electronic
11861,Lincoln Theatre,Thievery Corporation,Saturday,12/20/14,electronic
11860,Lincoln Theatre,James Blake,Thursday,6/12/14,electronic
11856,Lincoln Theatre,Flying Lotus,Monday,10/13/14,electronic
11815,The Kennedy Center,Mouse on Mars,Wednesday,11/15/17,electronic
11812,The Kennedy Center,Thievery Corporation,Monday,5/15/17,electronic
11806,The Kennedy Center,EREZ,Friday,10/7/16,electronic
11736,The Kennedy Center,See-I,Monday,9/7/15,electronic
11641,The Kennedy Center,Hess Is More,Tuesday,7/29/14,electronic
11439,The Kennedy Center,Werther,Saturday,5/19/12,electronic
11438,The Kennedy Center,Werther,Saturday,5/12/12,electronic
11351,The Kennedy Center,Panjabi MC,Sunday,3/20/11,electronic
11313,The Kennedy Center,Michael Kaiser,Sunday,4/3/11,electronic
11275,The Kennedy Center,Ludovico Einaudi,Tuesday,11/8/11,electronic
10926,Howard Theatre,Black Tiger Sex Machine,Wednesday,2/1/17,electronic
10923,Howard Theatre,Black Tiger Sex Machine,Wednesday,2/1/17,electronic
10890,Howard Theatre,Protoje,Thursday,6/22/17,electronic
10850,Howard Theatre,Dream,Friday,2/26/16,electronic
10843,Howard Theatre,Throwing Shade,Friday,9/9/16,electronic
10817,Howard Theatre,Damien Escobar,Sunday,5/8/16,electronic
10794,Howard Theatre,Protoje,Saturday,4/2/16,electronic
10785,Howard Theatre,Peter Hook,Wednesday,11/23/16,electronic
10736,Howard Theatre,Brazilian Girls,Wednesday,7/27/16,electronic
10663,Howard Theatre,Break Science,Friday,11/27/15,electronic
10614,Howard Theatre,The Orb,Sunday,9/13/15,electronic
10583,Howard Theatre,Black Alley,Sunday,12/28/14,electronic
10575,Howard Theatre,The Fab Four,Tuesday,2/11/14,electronic
10566,Howard Theatre,Bohannon,Saturday,3/15/14,electronic
10506,Howard Theatre,Los Amigos Invisibles,Saturday,4/19/14,electronic
10481,Howard Theatre,Brazilian Girls,Thursday,1/30/14,electronic
10449,Howard Theatre,The Polish Ambassador,Friday,11/7/14,electronic
10448,Howard Theatre,Koan Sound,Thursday,5/22/14,electronic
10407,Howard Theatre,Trentem•À_•À_ller,Thursday,11/6/14,electronic
10396,Howard Theatre,Sylvan Esso,Saturday,9/13/14,electronic
10375,Howard Theatre,Black Alley,Thursday,7/11/13,electronic
10345,Howard Theatre,Black Alley,Wednesday,5/29/13,electronic
10344,Howard Theatre,Hot Pink Delorean,Friday,5/3/13,electronic
10327,Howard Theatre,Run DMT,Thursday,12/12/13,electronic
10300,Howard Theatre,Blood On the Dance Floor,Tuesday,9/24/13,electronic
10294,Howard Theatre,Suckerpunch,Thursday,6/20/13,electronic
10268,Howard Theatre,The Orb,Wednesday,10/30/13,electronic
10221,Howard Theatre,Jazzanova,Wednesday,9/25/13,electronic
10204,Howard Theatre,EOTO,Saturday,2/9/13,electronic
10202,Howard Theatre,Inna,Saturday,6/22/13,electronic
10182,Howard Theatre,Netsky,Thursday,4/11/13,electronic
10112,Howard Theatre,Black Alley,Sunday,9/2/12,electronic
10099,Howard Theatre,Tangerine Dream,Sunday,7/8/12,electronic
10053,Howard Theatre,Peaches,Thursday,10/4/12,electronic
10047,Howard Theatre,Zeds Dead,Saturday,7/14/12,electronic
10034,Flash,Detroit Swindle,Friday,10/27/17,electronic
10033,Flash,Jesse Rose,Wednesday,10/11/17,electronic
10032,Flash,Maximono,Wednesday,10/4/17,electronic
10031,Flash,Anthony Parasole,Saturday,9/9/17,electronic
10030,Flash,Tara Brooks,Sunday,8/13/17,electronic
10029,Flash,Volac,Saturday,8/12/17,electronic
10028,Flash,Life on Planets,Sunday,8/6/17,electronic
10025,Flash,Chez Damier,Saturday,7/1/17,electronic
10024,Flash,Patrice Scott,Friday,6/9/17,electronic
10023,Flash,The Hops,Saturday,6/3/17,electronic
10022,Flash,Matthew Dekay,Sunday,5/21/17,electronic
10021,Flash,Avalon Emerson,Friday,5/19/17,electronic
10020,Flash,Compa,Thursday,5/11/17,electronic
10019,Flash,Matt Tolfrey,Friday,4/28/17,electronic
10018,Flash,Death on the Balcony,Sunday,4/23/17,electronic
10017,Flash,Fumiya Tanaka,Sunday,4/2/17,electronic
10016,Flash,Sammy Dee,Saturday,2/11/17,electronic
10015,Flash,Tin Man,Friday,1/6/17,electronic
10014,Flash,Sammy Dee,Friday,2/10/17,electronic
10013,Flash,Minilogue,Saturday,8/19/17,electronic
10012,Flash,Tony Humphries,Sunday,6/25/17,electronic
10011,Flash,Steve Bug,Saturday,6/10/17,electronic
10010,Flash,Shifted,Friday,4/14/17,electronic
10009,Flash,Thugfucker,Sunday,9/24/17,electronic
10008,Flash,Martin Buttrich,Friday,8/11/17,electronic
10007,Flash,Golf Clap,Saturday,8/5/17,electronic
10006,Flash,Julian Jeweil,Friday,6/16/17,electronic
10005,Flash,Kate Simko,Sunday,6/4/17,electronic
10004,Flash,Shaun Reeves,Saturday,7/22/17,electronic
10003,Flash,Lee Burridge,Friday,5/26/17,electronic
10002,Flash,Dubfire,Friday,9/22/17,electronic
10001,Flash,Kim Ann Foxman,Saturday,8/26/17,electronic
10000,Flash,Rodriguez Jr.,Sunday,7/16/17,electronic
9999,Flash,Sepp,Friday,6/23/17,electronic
9998,Flash,Will Clarke,Wednesday,6/21/17,electronic
9997,Flash,Figgy,Saturday,4/29/17,electronic
9996,Flash,Golden Features,Wednesday,2/15/17,electronic
9995,Flash,Low Steppa,Wednesday,2/1/17,electronic
9994,Flash,Silent Servant,Friday,7/7/17,electronic
9993,Flash,OSKAR OFFERMANN,Saturday,1/14/17,electronic
9992,Flash,Cassy,Saturday,7/8/17,electronic
9991,Flash,Catz 'n' Dogz,Sunday,7/30/17,electronic
9990,Flash,M.A.N.D.Y,Saturday,4/1/17,electronic
9989,Flash,Stacey Pullen,Friday,3/3/17,electronic
9987,Flash,Paco Osuna,Wednesday,5/31/17,electronic
9986,Flash,DJ Spooky,Saturday,4/29/17,electronic
9985,Flash,Spectrasoul,Thursday,4/20/17,electronic
9984,Flash,Hernan Cattaneo,Thursday,3/16/17,electronic
9983,Flash,Chris Lorenzo,Wednesday,1/25/17,electronic
9982,Flash,SecondCity,Saturday,9/16/17,electronic
9981,Flash,Sage Armstrong,Friday,8/25/17,electronic
9980,Flash,Matthias Tanzmann,Thursday,8/17/17,electronic
9979,Flash,Lenzman,Thursday,8/10/17,electronic
9978,Flash,Jeremy Olander,Thursday,6/1/17,electronic
9977,Flash,Carl Craig,Friday,3/31/17,electronic
9976,Flash,Pan-Pot,Saturday,3/18/17,electronic
9974,Flash,Andhim,Friday,3/24/17,electronic
9973,Flash,Technasia,Saturday,3/4/17,electronic
9972,Flash,Trippy Turtle,Wednesday,9/27/17,electronic
9971,Flash,Eats Everything,Thursday,1/26/17,electronic
9970,Flash,Lost Frequencies,Saturday,10/28/17,electronic
9969,Flash,Michael Calfan,Wednesday,8/16/17,electronic
9968,Flash,Palmistry,Sunday,1/22/17,electronic
9967,Flash,Le Youth,Wednesday,3/15/17,electronic
9966,Flash,Claptone,Thursday,5/25/17,electronic
9965,Flash,George Fitzgerald,Saturday,5/6/17,electronic
9963,Flash,Jacques Greene,Wednesday,4/12/17,electronic
9962,Flash,Telefon Tel Aviv,Friday,3/10/17,electronic
9961,Flash,Hayden James,Saturday,6/24/17,electronic
9960,Flash,LTJ Bukem,Thursday,5/18/17,electronic
9959,Flash,Matthew Dear,Friday,2/3/17,electronic
9958,Flash,Baauer,Wednesday,3/8/17,electronic
9955,Flash,Purity Ring,Wednesday,1/18/17,electronic
9954,Flash,Kevin Yost,Friday,12/23/16,electronic
9952,Flash,Maayan Nidam,Saturday,11/26/16,electronic
9951,Flash,Luke Hess,Friday,10/14/16,electronic
9950,Flash,Mike Huckaby,Saturday,8/13/16,electronic
9949,Flash,Alex Acosta,Sunday,6/12/16,electronic
9948,Flash,DJ Dodger Stadium,Thursday,4/28/16,electronic
9947,Flash,Cindel,Sunday,4/24/16,electronic
9946,Flash,Chez Damier,Saturday,3/12/16,electronic
9945,Flash,Kate Simko,Friday,3/11/16,electronic
9942,Flash,Bixel Boys,Wednesday,2/24/16,electronic
9941,Flash,Vanilla Ace,Wednesday,2/3/16,electronic
9940,Flash,Matrixxman,Friday,1/15/16,electronic
9939,Flash,Delano Smith,Friday,1/1/16,electronic
9938,Flash,Pan-Pot,Saturday,11/19/16,electronic
9937,Flash,James Zabiela,Friday,12/2/16,electronic
9936,Flash,Paco Osuna,Thursday,10/27/16,electronic
9935,Flash,Ryan Crosson,Friday,10/21/16,electronic
9934,Flash,Efdemin,Tuesday,9/27/16,electronic
9933,Flash,Efdemin,Saturday,9/17/16,electronic
9931,Flash,Chez Damier,Saturday,8/6/16,electronic
9929,Flash,Prosumer,Saturday,7/16/16,electronic
9928,Flash,MJ Cole,Thursday,7/14/16,electronic
9927,Flash,Mike Huckaby,Saturday,1/23/16,electronic
9926,Flash,Butch,Friday,1/22/16,electronic
9925,Flash,Steve Bug,Saturday,12/31/16,electronic
9922,Flash,Total Science,Thursday,1/14/16,electronic
9921,Flash,Sepp,Sunday,12/25/16,electronic
9920,Flash,Idjut Boys,Saturday,5/7/16,electronic
9919,Flash,Low Steppa,Wednesday,1/13/16,electronic
9917,Flash,Nick Curly,Saturday,9/10/16,electronic
9916,Flash,Drezo,Wednesday,5/11/16,electronic
9915,Flash,Addal,Wednesday,5/4/16,electronic
9914,Flash,Behrouz,Saturday,2/27/16,electronic
9913,Flash,Hybrid Minds,Thursday,2/11/16,electronic
9912,Flash,Dub Phizix,Thursday,1/7/16,electronic
9911,Flash,Francesca Lombardo,Friday,9/9/16,electronic
9910,Flash,Pearson Sound,Friday,12/16/16,electronic
9909,Flash,Louisahhh,Wednesday,7/6/16,electronic
9908,Flash,Guy J,Thursday,6/9/16,electronic
9906,Flash,A Guy Called Gerald,Friday,6/3/16,electronic
9905,Flash,Jackmaster,Thursday,7/28/16,electronic
9904,Flash,Lee Burridge,Friday,6/10/16,electronic
9903,Flash,Kevin Saunderson,Friday,5/20/16,electronic
9902,Flash,Behrouz,Saturday,10/22/16,electronic
9901,Flash,Damian Lazarus,Friday,7/1/16,electronic
9898,Flash,Bearson,Wednesday,6/15/16,electronic
9897,Flash,Pan-Pot,Thursday,4/14/16,electronic
9896,Flash,Miss Kittin,Friday,1/29/16,electronic
9895,Flash,Jeremy Olander,Thursday,11/3/16,electronic
9894,Flash,Michael Calfan,Wednesday,3/23/16,electronic
9893,Flash,Lee Foss,Wednesday,11/9/16,electronic
9892,Flash,George Fitzgerald,Saturday,4/23/16,electronic
9891,Flash,Josh Wink,Friday,7/15/16,electronic
9890,Flash,Josh Wink,Friday,2/12/16,electronic
9889,Flash,Jack Beats,Wednesday,6/1/16,electronic
9888,Flash,Felix Cartal,Thursday,11/17/16,electronic
9887,Flash,Carl Craig,Friday,10/7/16,electronic
9885,Flash,Marcus Marr,Friday,8/19/16,electronic
9883,Flash,Alex Metric,Wednesday,5/25/16,electronic
9882,Flash,Scuba,Thursday,1/21/16,electronic
9881,Flash,Scuba,Friday,9/30/16,electronic
9880,Flash,KRANE,Wednesday,10/26/16,electronic
9879,Flash,John Digweed,Friday,12/30/16,electronic
